tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
0.80,Bequimao,-2.558900,-44.248400,236.30,NORMAL,7.21,474.79,2.44,625.60,25.68,751,234,1.63,2.50,RUIM
0.80,Cohama,-2.487700,-44.228700,238.81,NORMAL,8.02,505.08,1.40,190.99,22.08,1852,784,1.07,0.94,RUIM
0.83,Centro,-2.515000,-44.290600,132.43,NORMAL,7.97,236.89,2.40,208.73,22.98,1020,618,0.47,2.04,MODERADA
0.83,Renascenca,-2.503800,-44.256200,39.56,ENTUPIMENTO,6.86,510.65,1.51,904.34,24.51,1263,703,0.51,2.19,RUIM
0.83,Turu,-2.537900,-44.247400,175.49,NORMAL,8.17,382.60,1.19,373.69,26.76,981,884,1.43,0.59,RUIM
0.83,Sao_Cristovao,-2.495400,-44.265200,183.11,NORMAL,7.94,428.55,3.29,723.76,21.31,770,496,0.22,2.82,MODERADA
0.83,Anil,-2.522700,-44.254900,204.15,NORMAL,8.50,249.61,2.62,983.79,22.95,2297,701,1.29,3.54,RUIM
0.83,Vinhais,-2.570000,-44.296600,54.20,ENTUPIMENTO,7.86,431.18,1.64,315.04,30.65,1099,307,0.79,1.67,RUIM
0.83,Bequimao,-2.558900,-44.248400,230.41,NORMAL,7.44,466.09,2.47,315.62,29.95,2431,863,1.68,3.07,RUIM
0.83,Cohama,-2.487700,-44.228700,256.55,NORMAL,6.71,451.53,3.65,181.34,19.88,2176,124,0.30,2.10,RUIM
0.87,Centro,-2.515000,-44.290600,129.28,NORMAL,8.05,308.62,3.14,941.66,25.94,645,322,0.54,1.76,RUIM
0.87,Renascenca,-2.503800,-44.256200,138.19,NORMAL,6.76,405.65,2.04,195.72,25.93,1505,800,0.79,3.22,MODERADA
0.87,Turu,-2.537900,-44.247400,169.68,NORMAL,7.94,412.47,1.73,618.88,24.21,2107,410,1.99,2.68,RUIM
0.87,Sao_Cristovao,-2.495400,-44.265200,188.81,NORMAL,7.89,572.34,3.67,171.21,18.70,1538,1040,0.67,0.67,RUIM
0.87,Anil,-2.522700,-44.254900,195.21,NORMAL,7.31,473.05,4.89,729.56,19.18,1157,271,1.87,2.80,RUIM
0.87,Vinhais,-2.570000,-44.296600,198.74,NORMAL,6.81,409.57,4.82,312.45,23.06,1066,775,1.21,1.55,MODERADA
0.87,Bequimao,-2.558900,-44.248400,232.94,NORMAL,7.69,426.54,4.62,312.31,29.02,1393,224,0.91,2.09,MODERADA
0.87,Cohama,-2.487700,-44.228700,259.36,NORMAL,6.78,264.80,2.93,768.83,29.38,1277,322,1.13,4.08,RUIM
0.90,Centro,-2.515000,-44.290600,118.18,NORMAL,6.74,539.81,3.49,699.44,29.43,1843,944,0.79,3.04,RUIM
0.90,Renascenca,-2.503800,-44.256200,145.77,NORMAL,7.26,372.30,4.09,590.82,23.54,1199,594,0.24,4.36,RUIM
0.90,Turu,-2.537900,-44.247400,160.38,NORMAL,8.05,271.81,1.95,831.69,20.74,1230,208,0.47,2.44,RUIM
0.90,Sao_Cristovao,-2.495400,-44.265200,166.58,NORMAL,7.41,213.99,1.35,341.44,20.17,2385,928,0.75,3.64,RUIM
0.90,Anil,-2.522700,-44.254900,207.58,NORMAL,8.42,527.65,2.65,274.86,20.07,1708,631,1.43,1.32,RUIM
0.90,Vinhais,-2.570000,-44.296600,56.64,ENTUPIMENTO,7.35,258.31,1.50,346.26,29.74,1186,564,1.87,4.72,RUIM
0.90,Bequimao,-2.558900,-44.248400,232.13,NORMAL,7.85,581.68,3.94,655.22,32.11,740,542,1.33,0.62,RUIM
0.90,Cohama,-2.487700,-44.228700,251.44,NORMAL,6.57,326.31,2.98,935.23,19.60,2188,997,1.04,2.80,RUIM
0.93,Centro,-2.515000,-44.290600,129.28,NORMAL,7.28,300.28,4.83,68.03,32.54,1261,211,0.69,3.81,MODERADA
0.93,Renascenca,-2.503800,-44.256200,148.01,NORMAL,6.66,362.11,1.14,50.69,25.31,1816,177,0.36,3.80,RUIM
0.93,Turu,-2.537900,-44.247400,150.54,NORMAL,7.80,204.05,4.03,834.14,26.09,632,396,1.51,3.60,RUIM
0.93,Sao_Cristovao,-2.495400,-44.265200,190.18,NORMAL,7.20,308.48,3.32,831.79,23.34,1814,892,0.27,1.88,RUIM
0.93,Anil,-2.522700,-44.254900,187.94,NORMAL,7.53,297.38,2.50,175.45,18.97,1173,259,1.41,2.41,MODERADA
0.93,Vinhais,-2.570000,-44.296600,212.29,NORMAL,8.12,269.14,1.43,352.67,32.66,2383,1019,1.70,2.25,RUIM
0.93,Bequimao,-2.558900,-44.248400,236.25,NORMAL,7.87,342.68,3.98,57.91,24.10,1962,170,1.76,3.32,RUIM
0.93,Cohama,-2.487700,-44.228700,258.72,NORMAL,6.98,203.42,2.25,163.13,18.84,1184,826,1.53,2.25,RUIM
0.97,Centro,-2.515000,-44.290600,115.50,NORMAL,6.53,209.99,2.94,288.67,20.00,2156,553,0.63,4.59,RUIM
0.97,Renascenca,-2.503800,-44.256200,152.32,NORMAL,7.35,293.93,4.85,682.56,22.58,855,158,0.39,1.19,MODERADA
0.97,Turu,-2.537900,-44.247400,42.45,ENTUPIMENTO,8.07,253.17,1.58,162.68,18.77,1552,577,0.31,4.64,RUIM
0.97,Sao_Cristovao,-2.495400,-44.265200,165.00,NORMAL,8.39,429.48,2.05,248.31,27.31,2163,787,1.00,4.46,RUIM
0.97,Anil,-2.522700,-44.254900,191.10,NORMAL,7.82,250.93,4.70,717.39,29.05,1824,860,1.98,4.47,RUIM
0.97,Vinhais,-2.570000,-44.296600,207.59,NORMAL,7.79,587.94,4.55,442.25,32.61,1420,1024,0.52,2.26,RUIM
0.97,Bequimao,-2.558900,-44.248400,228.85,NORMAL,7.87,361.06,1.79,369.51,20.38,992,308,1.55,3.49,RUIM
0.97,Cohama,-2.487700,-44.228700,236.39,NORMAL,6.57,236.65,1.22,866.11,18.96,1244,700,0.48,2.84,RUIM
1.00,Centro,-2.515000,-44.290600,327.88,VAZAMENTO,7.14,472.41,2.74,845.37,29.21,1686,291,1.65,1.06,RUIM
1.00,Renascenca,-2.503800,-44.256200,146.68,NORMAL,6.67,519.48,1.33,594.26,24.51,1543,908,1.95,4.16,RUIM
1.00,Turu,-2.537900,-44.247400,164.09,NORMAL,7.72,406.23,1.76,477.61,18.95,1101,912,1.32,2.21,RUIM
1.00,Sao_Cristovao,-2.495400,-44.265200,171.13,NORMAL,8.09,479.52,2.21,218.51,29.88,1643,977,1.19,1.13,MODERADA
1.00,Anil,-2.522700,-44.254900,207.69,NORMAL,6.55,488.57,2.56,415.56,23.24,569,326,0.16,3.53,MODERADA
1.00,Vinhais,-2.570000,-44.296600,207.30,NORMAL,7.07,313.55,4.26,988.00,22.56,2313,1072,1.23,3.37,RUIM
1.00,Bequimao,-2.558900,-44.248400,232.16,NORMAL,7.83,376.63,4.30,280.91,29.98,2472,364,1.19,4.63,RUIM
1.00,Cohama,-2.487700,-44.228700,257.01,NORMAL,7.60,362.30,4.97,536.14,29.74,1012,194,1.27,3.99,MODERADA
1.03,Centro,-2.515000,-44.290600,119.93,NORMAL,8.47,401.83,4.98,870.87,21.33,1486,949,1.33,4.35,RUIM
1.03,Renascenca,-2.503800,-44.256200,155.76,NORMAL,7.82,361.81,3.19,731.21,29.78,808,864,1.97,1.53,RUIM
1.03,Turu,-2.537900,-44.247400,154.36,NORMAL,8.09,278.37,2.62,245.36,25.82,1218,696,0.22,4.04,RUIM
1.03,Sao_Cristovao,-2.495400,-44.265200,185.78,NORMAL,8.28,523.51,3.40,140.85,28.18,524,189,0.34,4.64,RUIM
1.03,Anil,-2.522700,-44.254900,196.24,NORMAL,6.52,391.80,2.72,145.92,19.08,863,831,0.20,2.08,MODERADA
1.03,Vinhais,-2.570000,-44.296600,207.07,NORMAL,7.45,582.53,4.88,814.73,22.86,2066,564,1.12,3.38,RUIM
1.03,Bequimao,-2.558900,-44.248400,55.32,ENTUPIMENTO,6.53,303.24,3.89,731.40,22.63,809,483,0.17,2.55,MODERADA
1.03,Cohama,-2.487700,-44.228700,253.78,NORMAL,6.97,269.62,1.73,610.65,25.17,1477,324,1.09,2.78,RUIM
1.07,Centro,-2.515000,-44.290600,129.67,NORMAL,7.12,497.88,4.82,258.51,22.90,1879,603,1.91,1.79,RUIM
1.07,Renascenca,-2.503800,-44.256200,143.63,NORMAL,7.63,376.45,2.52,316.42,26.13,813,913,1.85,1.14,RUIM
1.07,Turu,-2.537900,-44.247400,164.97,NORMAL,6.76,532.01,3.73,970.05,24.20,2080,591,1.00,4.08,RUIM
1.07,Sao_Cristovao,-2.495400,-44.265200,176.95,NORMAL,7.71,416.99,3.54,129.79,22.32,1062,651,0.36,3.23,MODERADA
1.07,Anil,-2.522700,-44.254900,189.58,NORMAL,7.36,433.01,3.70,199.17,32.23,1778,963,1.84,2.01,RUIM
1.07,Vinhais,-2.570000,-44.296600,215.09,NORMAL,7.71,233.25,2.26,334.57,27.33,1210,1047,1.57,4.32,RUIM
1.07,Bequimao,-2.558900,-44.248400,230.09,NORMAL,8.05,453.19,4.41,131.78,28.94,1580,600,1.76,4.72,RUIM
1.07,Cohama,-2.487700,-44.228700,255.88,NORMAL,7.90,311.91,1.66,995.53,29.50,1767,653,0.57,2.66,RUIM
1.10,Centro,-2.515000,-44.290600,116.55,NORMAL,7.69,285.26,3.96,363.30,19.05,1599,642,0.70,2.72,MODERADA
1.10,Renascenca,-2.503800,-44.256200,37.19,ENTUPIMENTO,7.60,290.65,3.02,828.67,28.12,1686,452,1.98,0.60,RUIM
1.10,Turu,-2.537900,-44.247400,168.67,NORMAL,7.67,591.57,1.23,333.68,20.88,825,1021,1.37,2.08,RUIM
1.10,Sao_Cristovao,-2.495400,-44.265200,183.39,NORMAL,7.49,263.67,1.16,707.85,32.63,561,434,0.04,0.51,RUIM
1.10,Anil,-2.522700,-44.254900,207.50,NORMAL,7.15,404.34,2.24,399.98,31.33,1150,422,0.87,3.00,MODERADA
1.10,Vinhais,-2.570000,-44.296600,50.25,ENTUPIMENTO,7.86,326.41,2.42,809.55,30.40,1619,995,0.28,2.25,RUIM
1.10,Bequimao,-2.558900,-44.248400,238.13,NORMAL,6.80,474.66,4.89,112.63,25.55,2203,496,1.37,3.65,RUIM
1.10,Cohama,-2.487700,-44.228700,256.64,NORMAL,8.30,339.76,3.46,89.21,30.99,2033,140,1.26,3.99,RUIM
1.13,Centro,-2.515000,-44.290600,27.89,ENTUPIMENTO,8.46,548.99,1.68,195.75,27.26,980,487,1.14,3.75,RUIM
1.13,Renascenca,-2.503800,-44.256200,129.58,NORMAL,7.88,536.09,3.43,940.34,19.68,1011,340,0.58,4.52,RUIM
1.13,Turu,-2.537900,-44.247400,165.39,NORMAL,7.33,478.77,2.97,365.23,31.74,1793,1018,0.98,3.91,MODERADA
1.13,Sao_Cristovao,-2.495400,-44.265200,166.21,NORMAL,8.22,450.44,4.05,220.65,29.97,1593,856,0.12,3.24,MODERADA
1.13,Anil,-2.522700,-44.254900,47.62,ENTUPIMENTO,6.80,426.44,2.98,788.45,30.11,1987,1019,0.42,3.52,MODERADA
1.13,Vinhais,-2.570000,-44.296600,200.28,NORMAL,7.07,327.27,3.06,419.13,32.62,1139,526,0.86,2.56,MODERADA
1.13,Bequimao,-2.558900,-44.248400,223.59,NORMAL,8.22,268.52,3.97,443.42,28.99,1875,906,1.79,3.45,RUIM
1.13,Cohama,-2.487700,-44.228700,257.15,NORMAL,6.65,564.82,3.22,331.56,20.79,2326,657,0.61,0.70,RUIM
1.17,Centro,-2.515000,-44.290600,116.55,NORMAL,7.85,565.89,4.68,619.92,18.41,2292,513,0.29,4.98,RUIM
1.17,Renascenca,-2.503800,-44.256200,156.64,NORMAL,8.36,533.79,3.56,865.25,30.32,1742,553,1.15,2.85,RUIM
1.17,Turu,-2.537900,-44.247400,163.55,NORMAL,7.64,566.69,1.54,213.85,32.06,2336,377,0.84,3.24,RUIM
1.17,Sao_Cristovao,-2.495400,-44.265200,175.01,NORMAL,7.12,310.52,3.41,396.26,23.34,1594,891,0.41,1.81,MODERADA
1.17,Anil,-2.522700,-44.254900,190.36,NORMAL,7.81,575.04,4.66,230.30,23.44,1159,969,0.27,3.44,RUIM
1.17,Vinhais,-2.570000,-44.296600,205.38,NORMAL,7.27,244.17,2.25,639.32,32.48,1555,969,0.32,3.80,MODERADA
1.17,Bequimao,-2.558900,-44.248400,221.93,NORMAL,8.25,281.15,4.97,477.19,19.66,2056,209,1.73,4.78,RUIM
1.17,Cohama,-2.487700,-44.228700,249.46,NORMAL,7.11,542.17,2.50,216.96,25.56,2488,958,1.71,0.53,RUIM
1.20,Centro,-2.515000,-44.290600,117.96,NORMAL,7.40,230.95,2.00,304.79,25.56,630,339,0.06,3.18,RUIM
1.20,Renascenca,-2.503800,-44.256200,140.59,NORMAL,7.59,361.83,3.69,619.27,23.99,1035,919,1.65,3.59,RUIM
1.20,Turu,-2.537900,-44.247400,162.00,NORMAL,8.12,366.52,4.22,605.47,27.29,864,991,1.47,3.41,MODERADA
1.20,Sao_Cristovao,-2.495400,-44.265200,176.62,NORMAL,8.21,247.75,4.95,792.92,21.61,1033,454,0.71,4.43,RUIM
1.20,Anil,-2.522700,-44.254900,197.02,NORMAL,6.69,208.12,2.63,662.96,18.19,1184,406,1.26,1.44,MODERADA
1.20,Vinhais,-2.570000,-44.296600,218.29,NORMAL,7.83,444.76,1.20,669.90,29.42,1316,713,1.00,0.56,RUIM
1.20,Bequimao,-2.558900,-44.248400,233.08,NORMAL,6.74,530.35,4.68,81.47,18.86,705,457,0.75,2.68,RUIM
1.20,Cohama,-2.487700,-44.228700,246.44,NORMAL,8.28,509.67,1.99,202.81,19.48,1540,611,1.12,2.48,RUIM
1.23,Centro,-2.515000,-44.290600,138.50,NORMAL,8.19,498.35,3.10,556.68,25.90,1048,226,1.52,1.47,RUIM
1.23,Renascenca,-2.503800,-44.256200,147.93,NORMAL,6.93,429.81,3.28,475.56,21.58,2189,1056,0.03,4.77,RUIM
1.23,Turu,-2.537900,-44.247400,149.15,NORMAL,8.42,585.58,4.85,905.04,22.42,1323,886,0.11,3.68,RUIM
1.23,Sao_Cristovao,-2.495400,-44.265200,181.36,NORMAL,7.75,488.47,1.43,668.00,19.16,2160,491,1.74,0.61,RUIM
1.23,Anil,-2.522700,-44.254900,193.48,NORMAL,8.21,521.12,1.69,771.07,18.94,947,385,1.84,2.71,RUIM
1.23,Vinhais,-2.570000,-44.296600,226.97,NORMAL,6.75,322.91,3.55,420.06,31.63,622,929,1.09,3.67,MODERADA
1.23,Bequimao,-2.558900,-44.248400,226.33,NORMAL,7.63,358.52,3.04,643.11,24.68,598,1006,1.97,2.05,RUIM
1.23,Cohama,-2.487700,-44.228700,263.38,NORMAL,6.70,593.32,2.70,192.20,25.29,1576,573,0.78,2.89,RUIM
1.27,Centro,-2.515000,-44.290600,137.79,NORMAL,6.86,385.86,4.86,903.43,22.16,2263,303,0.66,2.41,RUIM
1.27,Renascenca,-2.503800,-44.256200,143.43,NORMAL,7.51,383.77,3.14,192.59,21.39,2194,180,1.25,1.38,RUIM
1.27,Turu,-2.537900,-44.247400,43.50,ENTUPIMENTO,7.97,312.60,1.44,275.33,32.51,1804,1076,1.01,4.67,RUIM
1.27,Sao_Cristovao,-2.495400,-44.265200,174.49,NORMAL,7.11,466.84,1.12,143.34,31.13,2310,942,0.26,0.96,RUIM
1.27,Anil,-2.522700,-44.254900,51.65,ENTUPIMENTO,7.56,570.67,1.88,399.25,30.18,1923,1075,1.39,2.82,RUIM
1.27,Vinhais,-2.570000,-44.296600,50.82,ENTUPIMENTO,7.47,297.08,2.74,933.49,30.19,1361,497,0.26,3.97,RUIM
1.27,Bequimao,-2.558900,-44.248400,222.41,NORMAL,7.18,576.87,3.21,62.34,24.82,836,678,1.44,2.31,RUIM
1.27,Cohama,-2.487700,-44.228700,260.16,NORMAL,7.74,282.20,4.57,379.10,27.03,1650,596,1.23,1.22,MODERADA
1.30,Centro,-2.515000,-44.290600,116.07,NORMAL,6.76,238.91,1.34,807.86,32.02,2031,799,0.10,4.19,RUIM
1.30,Renascenca,-2.503800,-44.256200,148.69,NORMAL,8.43,466.01,1.35,875.02,31.96,794,153,0.31,4.18,RUIM
1.30,Turu,-2.537900,-44.247400,38.16,ENTUPIMENTO,7.72,226.28,2.45,630.41,19.28,874,313,0.90,2.35,MODERADA
1.30,Sao_Cristovao,-2.495400,-44.265200,169.75,NORMAL,8.16,543.66,2.85,403.33,32.04,1691,971,1.24,1.48,RUIM
1.30,Anil,-2.522700,-44.254900,209.24,NORMAL,8.43,432.16,2.53,292.59,30.92,829,107,0.75,2.65,MODERADA
1.30,Vinhais,-2.570000,-44.296600,562.85,VAZAMENTO,7.83,516.15,4.17,160.69,32.30,1048,738,1.64,4.45,RUIM
1.30,Bequimao,-2.558900,-44.248400,220.40,NORMAL,6.70,292.92,4.01,398.07,31.94,2375,956,1.60,3.31,RUIM
1.30,Cohama,-2.487700,-44.228700,250.59,NORMAL,7.08,582.33,4.39,525.71,22.55,998,805,0.25,3.06,RUIM
1.33,Centro,-2.515000,-44.290600,121.81,NORMAL,7.07,263.10,1.08,631.46,26.69,660,429,1.19,3.97,RUIM
1.33,Renascenca,-2.503800,-44.256200,150.32,NORMAL,7.36,464.14,4.15,100.75,21.70,1875,254,1.15,2.06,MODERADA
1.33,Turu,-2.537900,-44.247400,147.13,NORMAL,6.58,351.16,1.61,80.03,27.61,1318,176,1.43,2.50,RUIM
1.33,Sao_Cristovao,-2.495400,-44.265200,188.04,NORMAL,7.74,349.23,3.22,833.22,31.15,1732,1097,1.16,0.83,RUIM
1.33,Anil,-2.522700,-44.254900,190.50,NORMAL,7.88,589.12,2.48,85.96,23.60,1118,256,0.10,4.91,RUIM
1.33,Vinhais,-2.570000,-44.296600,225.67,NORMAL,7.55,419.55,3.21,142.27,25.30,1828,846,1.56,0.84,RUIM
1.33,Bequimao,-2.558900,-44.248400,219.57,NORMAL,6.96,268.84,1.42,525.39,30.83,708,337,1.40,1.51,RUIM
1.33,Cohama,-2.487700,-44.228700,263.39,NORMAL,6.89,558.45,2.58,115.66,25.52,2383,848,1.70,0.92,RUIM
1.37,Centro,-2.515000,-44.290600,120.13,NORMAL,7.15,233.06,4.34,651.06,18.02,791,430,0.33,0.54,MODERADA
1.37,Renascenca,-2.503800,-44.256200,132.96,NORMAL,6.55,409.84,4.63,537.20,32.17,731,227,1.44,4.83,RUIM
1.37,Turu,-2.537900,-44.247400,152.88,NORMAL,7.72,596.34,2.56,438.63,27.74,686,445,0.04,3.78,RUIM
1.37,Sao_Cristovao,-2.495400,-44.265200,180.09,NORMAL,8.00,561.15,1.68,191.65,25.10,1829,603,0.49,0.52,RUIM
1.37,Anil,-2.522700,-44.254900,202.67,NORMAL,8.11,581.30,3.44,258.26,24.30,1845,634,0.24,1.88,RUIM
1.37,Vinhais,-2.570000,-44.296600,203.99,NORMAL,7.12,448.39,4.60,520.30,30.55,1868,433,1.11,0.81,MODERADA
1.37,Bequimao,-2.558900,-44.248400,217.63,NORMAL,7.70,249.83,4.67,492.41,23.70,2046,1085,0.09,2.46,RUIM
1.37,Cohama,-2.487700,-44.228700,237.64,NORMAL,6.58,290.61,1.90,621.89,31.15,2396,1056,0.52,0.56,RUIM
1.40,Centro,-2.515000,-44.290600,125.47,NORMAL,6.85,211.21,4.16,618.22,27.15,1331,883,0.62,4.18,RUIM
1.40,Renascenca,-2.503800,-44.256200,149.82,NORMAL,7.62,570.42,2.52,817.85,26.32,1164,229,0.04,1.11,RUIM
1.40,Turu,-2.537900,-44.247400,39.74,ENTUPIMENTO,6.56,202.26,1.80,603.30,18.09,1429,788,1.09,1.98,RUIM
1.40,Sao_Cristovao,-2.495400,-44.265200,173.09,NORMAL,8.10,551.58,3.51,431.34,28.81,1244,993,1.82,2.98,RUIM
1.40,Anil,-2.522700,-44.254900,185.61,NORMAL,7.68,584.13,1.71,229.63,25.80,718,986,0.82,2.24,RUIM
1.40,Vinhais,-2.570000,-44.296600,212.47,NORMAL,8.03,583.67,2.75,569.00,27.72,628,585,1.43,1.01,RUIM
1.40,Bequimao,-2.558900,-44.248400,220.14,NORMAL,7.16,397.45,2.85,140.17,26.96,1203,1036,1.76,0.61,RUIM
1.40,Cohama,-2.487700,-44.228700,241.05,NORMAL,7.94,533.17,2.35,545.40,26.13,1838,597,1.26,3.39,RUIM
1.43,Centro,-2.515000,-44.290600,139.07,NORMAL,7.53,272.26,3.23,601.17,21.39,2313,521,1.28,3.62,RUIM
1.43,Renascenca,-2.503800,-44.256200,147.80,NORMAL,8.44,336.32,2.79,404.57,23.61,880,659,1.62,4.29,RUIM
1.43,Turu,-2.537900,-44.247400,154.72,NORMAL,8.37,512.06,2.39,839.15,18.50,1624,1034,0.43,0.84,RUIM
1.43,Sao_Cristovao,-2.495400,-44.265200,163.58,NORMAL,7.89,569.62,1.01,716.94,18.70,1114,565,1.57,4.70,RUIM
1.43,Anil,-2.522700,-44.254900,194.59,NORMAL,6.76,504.77,1.72,787.04,27.39,716,111,0.15,4.79,RUIM
1.43,Vinhais,-2.570000,-44.296600,226.29,NORMAL,7.13,301.86,4.57,702.47,18.78,627,1058,0.36,1.86,MODERADA
1.43,Bequimao,-2.558900,-44.248400,232.68,NORMAL,8.28,521.21,4.75,624.41,28.75,1180,294,0.61,0.84,RUIM
1.43,Cohama,-2.487700,-44.228700,263.31,NORMAL,7.21,556.89,4.12,578.16,18.43,1588,293,0.41,4.03,RUIM
1.47,Centro,-2.515000,-44.290600,115.13,NORMAL,8.31,209.31,3.56,397.53,25.99,527,616,0.31,1.33,BOA
1.47,Renascenca,-2.503800,-44.256200,146.00,NORMAL,7.42,205.51,4.24,483.67,20.59,762,421,0.11,1.59,BOA
1.47,Turu,-2.537900,-44.247400,36.79,ENTUPIMENTO,6.59,486.19,4.91,614.06,30.33,1829,326,1.83,1.33,RUIM
1.47,Sao_Cristovao,-2.495400,-44.265200,163.94,NORMAL,7.69,388.34,1.02,185.19,23.85,2293,115,0.26,4.47,RUIM
1.47,Anil,-2.522700,-44.254900,202.10,NORMAL,8.00,214.90,1.94,65.13,30.79,1585,841,1.30,2.04,RUIM
1.47,Vinhais,-2.570000,-44.296600,198.72,NORMAL,7.65,272.55,3.73,797.82,31.32,920,1062,1.85,1.41,RUIM
1.47,Bequimao,-2.558900,-44.248400,222.29,NORMAL,8.04,582.51,1.96,142.50,22.47,920,707,1.56,2.60,RUIM
1.47,Cohama,-2.487700,-44.228700,241.11,NORMAL,6.81,450.64,2.85,709.95,28.30,782,569,0.93,1.81,MODERADA
1.50,Centro,-2.515000,-44.290600,111.98,NORMAL,6.70,598.35,1.67,723.74,32.95,2395,602,0.27,0.79,RUIM
1.50,Renascenca,-2.503800,-44.256200,155.15,NORMAL,7.65,238.62,1.34,260.59,23.32,2098,785,0.10,3.80,RUIM
1.50,Turu,-2.537900,-44.247400,148.60,NORMAL,8.47,413.75,2.65,670.29,30.05,2188,945,1.17,4.80,RUIM
1.50,Sao_Cristovao,-2.495400,-44.265200,181.46,NORMAL,8.44,438.99,4.34,140.75,20.75,1096,999,0.59,1.06,MODERADA
1.50,Anil,-2.522700,-44.254900,202.77,NORMAL,7.29,349.53,3.06,427.74,20.74,906,664,1.75,1.88,RUIM
1.50,Vinhais,-2.570000,-44.296600,210.01,NORMAL,6.99,377.70,4.56,325.01,24.15,1407,1038,0.65,3.68,MODERADA
1.50,Bequimao,-2.558900,-44.248400,240.55,NORMAL,8.15,475.97,2.85,734.69,21.98,1750,620,1.38,3.59,MODERADA
1.50,Cohama,-2.487700,-44.228700,243.70,NORMAL,6.97,264.22,4.37,265.32,22.07,1697,582,0.57,3.60,MODERADA
1.53,Centro,-2.515000,-44.290600,137.31,NORMAL,7.41,456.78,1.42,649.88,20.08,2139,185,1.57,1.37,RUIM
1.53,Renascenca,-2.503800,-44.256200,131.84,NORMAL,7.52,577.98,3.87,305.42,23.42,2205,481,1.89,1.02,RUIM
1.53,Turu,-2.537900,-44.247400,157.26,NORMAL,7.86,272.02,4.72,398.14,20.43,1624,1044,1.29,1.80,MODERADA
1.53,Sao_Cristovao,-2.495400,-44.265200,167.74,NORMAL,7.95,476.61,3.34,304.13,20.71,2493,544,1.01,0.91,RUIM
1.53,Anil,-2.522700,-44.254900,190.99,NORMAL,8.46,217.34,3.70,243.65,27.45,1060,969,0.75,2.79,MODERADA
1.53,Vinhais,-2.570000,-44.296600,221.57,NORMAL,7.67,443.78,4.83,866.54,29.94,939,1005,1.20,1.01,RUIM
1.53,Bequimao,-2.558900,-44.248400,218.43,NORMAL,7.85,594.18,3.42,758.81,24.45,799,209,0.55,1.29,RUIM
1.53,Cohama,-2.487700,-44.228700,245.19,NORMAL,6.79,274.36,3.69,424.29,31.63,1922,343,1.52,4.01,RUIM
1.57,Centro,-2.515000,-44.290600,118.34,NORMAL,8.39,284.01,2.29,295.79,20.41,1471,670,0.10,4.24,RUIM
1.57,Renascenca,-2.503800,-44.256200,137.79,NORMAL,7.46,380.30,3.24,413.48,22.64,2161,865,1.63,2.01,RUIM
1.57,Turu,-2.537900,-44.247400,155.40,NORMAL,8.35,331.99,1.45,634.54,21.69,1026,297,0.25,0.97,RUIM
1.57,Sao_Cristovao,-2.495400,-44.265200,180.20,NORMAL,8.38,557.25,2.55,274.15,32.67,551,1073,0.58,3.50,RUIM
1.57,Anil,-2.522700,-44.254900,194.16,NORMAL,6.54,516.58,4.02,591.71,23.77,1785,752,1.95,1.37,RUIM
1.57,Vinhais,-2.570000,-44.296600,206.13,NORMAL,7.84,465.33,1.85,648.46,18.59,685,263,0.02,3.03,RUIM
1.57,Bequimao,-2.558900,-44.248400,218.76,NORMAL,7.59,280.87,4.63,93.48,22.65,747,393,0.69,0.77,BOA
1.57,Cohama,-2.487700,-44.228700,244.82,NORMAL,8.04,549.60,2.56,90.24,22.26,2070,870,1.85,1.72,RUIM
1.60,Centro,-2.515000,-44.290600,140.55,NORMAL,7.61,551.17,3.07,194.85,28.19,2050,1011,1.27,4.64,RUIM
1.60,Renascenca,-2.503800,-44.256200,153.11,NORMAL,8.05,380.80,1.63,53.01,20.85,1043,335,1.98,3.80,RUIM
1.60,Turu,-2.537900,-44.247400,171.02,NORMAL,7.04,536.71,3.17,948.64,22.77,2164,185,1.11,4.78,RUIM
1.60,Sao_Cristovao,-2.495400,-44.265200,193.04,NORMAL,7.07,373.89,2.25,202.55,30.14,2345,519,0.54,4.74,RUIM
1.60,Anil,-2.522700,-44.254900,197.43,NORMAL,6.57,429.09,4.52,830.42,23.19,1791,263,0.78,0.73,RUIM
1.60,Vinhais,-2.570000,-44.296600,203.81,NORMAL,7.88,302.71,3.38,917.36,29.06,1011,185,0.74,4.75,RUIM
1.60,Bequimao,-2.558900,-44.248400,236.71,NORMAL,7.28,508.78,4.88,754.67,25.51,1745,1076,0.29,4.64,RUIM
1.60,Cohama,-2.487700,-44.228700,60.79,ENTUPIMENTO,6.75,350.34,3.75,822.90,23.80,1712,551,0.08,2.29,RUIM
1.63,Centro,-2.515000,-44.290600,131.87,NORMAL,8.46,438.46,3.54,513.32,30.37,1574,160,0.35,1.03,MODERADA
1.63,Renascenca,-2.503800,-44.256200,151.16,NORMAL,7.05,441.47,4.33,476.71,28.70,1605,136,0.86,3.13,MODERADA
1.63,Turu,-2.537900,-44.247400,174.80,NORMAL,8.34,245.11,3.71,392.28,25.39,1193,465,1.34,1.30,MODERADA
1.63,Sao_Cristovao,-2.495400,-44.265200,185.48,NORMAL,8.13,436.68,4.96,368.01,32.10,1161,783,0.36,2.14,MODERADA
